Wiederholung,Speicher Liste gesamt,Speicher Array gesamt,Speicherveraenderung Liste,Speicherveraenderung Array,Gesamtlaufzeit Liste,Gesamtlaufzeit Array,Gesamtlaufzeitveraenderung Liste,Gesamtlaufzeitveraenderung Array
1,88,112,32,8,2.384185791015625e-07,1.7881393432617188e-05,2.384185791015625e-07,1.7881393432617188e-05
2,88,120,0,8,4.76837158203125e-07,2.4318695068359375e-05,2.384185791015625e-07,6.4373016357421875e-06
3,88,128,0,8,7.152557373046875e-07,2.956390380859375e-05,2.384185791015625e-07,5.245208740234375e-06
4,88,136,0,8,9.5367431640625e-07,3.457069396972656e-05,2.384185791015625e-07,5.0067901611328125e-06
5,120,144,32,8,1.1920928955078125e-06,4.00543212890625e-05,2.384185791015625e-07,5.4836273193359375e-06
6,120,152,0,8,1.430511474609375e-06,4.5299530029296875e-05,2.384185791015625e-07,5.245208740234375e-06
7,120,160,0,8,1.6689300537109375e-06,5.030632019042969e-05,2.384185791015625e-07,5.0067901611328125e-06
8,120,168,0,8,1.9073486328125e-06,5.4836273193359375e-05,2.384185791015625e-07,4.5299530029296875e-06
9,184,176,64,8,2.1457672119140625e-06,5.9604644775390625e-05,2.384185791015625e-07,4.76837158203125e-06
10,184,184,0,8,2.384185791015625e-06,6.437301635742188e-05,2.384185791015625e-07,4.76837158203125e-06
11,184,192,0,8,2.6226043701171875e-06,6.890296936035156e-05,2.384185791015625e-07,4.5299530029296875e-06
12,184,200,0,8,2.86102294921875e-06,7.343292236328125e-05,2.384185791015625e-07,4.5299530029296875e-06
13,184,208,0,8,3.0994415283203125e-06,7.796287536621094e-05,2.384185791015625e-07,4.5299530029296875e-06
14,184,216,0,8,3.337860107421875e-06,8.225440979003906e-05,2.384185791015625e-07,4.291534423828125e-06
15,184,224,0,8,3.5762786865234375e-06,8.678436279296875e-05,2.384185791015625e-07,4.5299530029296875e-06
16,184,232,0,8,3.5762786865234375e-06,9.107589721679688e-05,0.0,4.291534423828125e-06
17,256,240,72,8,3.814697265625e-06,9.5367431640625e-05,2.384185791015625e-07,4.291534423828125e-06
18,256,248,0,8,3.814697265625e-06,9.965896606445312e-05,0.0,4.291534423828125e-06
19,256,256,0,8,4.0531158447265625e-06,0.00010418891906738281,2.384185791015625e-07,4.5299530029296875e-06
20,256,264,0,8,4.0531158447265625e-06,0.00010895729064941406,0.0,4.76837158203125e-06
21,256,272,0,8,4.0531158447265625e-06,0.00011372566223144531,0.0,4.76837158203125e-06
22,256,280,0,8,4.291534423828125e-06,0.00011849403381347656,2.384185791015625e-07,4.76837158203125e-06
23,256,288,0,8,4.5299530029296875e-06,0.00012350082397460938,2.384185791015625e-07,5.0067901611328125e-06
24,256,296,0,8,4.76837158203125e-06,0.00012803077697753906,2.384185791015625e-07,4.5299530029296875e-06
25,256,304,0,8,4.76837158203125e-06,0.00013256072998046875,0.0,4.5299530029296875e-06
26,336,312,80,8,5.0067901611328125e-06,0.00013685226440429688,2.384185791015625e-07,4.291534423828125e-06
27,336,320,0,8,5.245208740234375e-06,0.00014138221740722656,2.384185791015625e-07,4.5299530029296875e-06
28,336,328,0,8,5.4836273193359375e-06,0.00014591217041015625,2.384185791015625e-07,4.5299530029296875e-06
29,336,336,0,8,5.4836273193359375e-06,0.0001506805419921875,0.0,4.76837158203125e-06
30,336,344,0,8,5.4836273193359375e-06,0.00015544891357421875,0.0,4.76837158203125e-06
31,336,352,0,8,5.7220458984375e-06,0.00015997886657714844,2.384185791015625e-07,4.5299530029296875e-06
32,336,360,0,8,5.9604644775390625e-06,0.0001647472381591797,2.384185791015625e-07,4.76837158203125e-06
33,336,368,0,8,5.9604644775390625e-06,0.00016927719116210938,0.0,4.5299530029296875e-06
34,336,376,0,8,6.198883056640625e-06,0.00017380714416503906,2.384185791015625e-07,4.5299530029296875e-06
35,336,384,0,8,6.67572021484375e-06,0.00017833709716796875,4.76837158203125e-07,4.5299530029296875e-06
36,424,392,88,8,6.9141387939453125e-06,0.00018286705017089844,2.384185791015625e-07,4.5299530029296875e-06
37,424,400,0,8,6.9141387939453125e-06,0.00018739700317382812,0.0,4.5299530029296875e-06
38,424,408,0,8,7.152557373046875e-06,0.00019168853759765625,2.384185791015625e-07,4.291534423828125e-06
39,424,416,0,8,7.152557373046875e-06,0.0001964569091796875,0.0,4.76837158203125e-06
40,424,424,0,8,7.3909759521484375e-06,0.00020074844360351562,2.384185791015625e-07,4.291534423828125e-06
41,424,432,0,8,7.62939453125e-06,0.00020503997802734375,2.384185791015625e-07,4.291534423828125e-06
42,424,440,0,8,7.867813110351562e-06,0.00020956993103027344,2.384185791015625e-07,4.5299530029296875e-06
43,424,448,0,8,8.106231689453125e-06,0.00021386146545410156,2.384185791015625e-07,4.291534423828125e-06
44,424,456,0,8,8.344650268554688e-06,0.0002186298370361328,2.384185791015625e-07,4.76837158203125e-06
45,424,464,0,8,8.344650268554688e-06,0.0002231597900390625,0.0,4.5299530029296875e-06
46,424,472,0,8,8.344650268554688e-06,0.0002276897430419922,0.0,4.5299530029296875e-06
47,520,480,96,8,8.58306884765625e-06,0.00023221969604492188,2.384185791015625e-07,4.5299530029296875e-06
48,520,488,0,8,8.58306884765625e-06,0.00023674964904785156,0.0,4.5299530029296875e-06
49,520,496,0,8,8.821487426757812e-06,0.0002415180206298828,2.384185791015625e-07,4.76837158203125e-06
50,520,504,0,8,8.821487426757812e-06,0.00024628639221191406,0.0,4.76837158203125e-06
51,520,512,0,8,8.821487426757812e-06,0.0002505779266357422,0.0,4.291534423828125e-06
52,520,520,0,8,9.059906005859375e-06,0.0002548694610595703,2.384185791015625e-07,4.291534423828125e-06
53,520,528,0,8,9.298324584960938e-06,0.00025963783264160156,2.384185791015625e-07,4.76837158203125e-06
54,520,536,0,8,9.298324584960938e-06,0.0002644062042236328,0.0,4.76837158203125e-06
55,520,544,0,8,9.298324584960938e-06,0.00026869773864746094,0.0,4.291534423828125e-06
56,520,552,0,8,9.775161743164062e-06,0.0002799034118652344,4.76837158203125e-07,1.1205673217773438e-05
57,520,560,0,8,9.775161743164062e-06,0.0002853870391845703,0.0,5.4836273193359375e-06
58,520,568,0,8,9.775161743164062e-06,0.0002899169921875,0.0,4.5299530029296875e-06
59,632,576,112,8,1.0251998901367188e-05,0.0002949237823486328,4.76837158203125e-07,5.0067901611328125e-06
60,632,584,0,8,1.049041748046875e-05,0.0002999305725097656,2.384185791015625e-07,5.0067901611328125e-06
61,632,592,0,8,1.0728836059570312e-05,0.0003044605255126953,2.384185791015625e-07,4.5299530029296875e-06
62,632,600,0,8,1.0967254638671875e-05,0.000308990478515625,2.384185791015625e-07,4.5299530029296875e-06
63,632,608,0,8,1.0967254638671875e-05,0.00031375885009765625,0.0,4.76837158203125e-06
64,632,616,0,8,1.0967254638671875e-05,0.00031828880310058594,0.0,4.5299530029296875e-06
65,632,624,0,8,1.1205673217773438e-05,0.0003228187561035156,2.384185791015625e-07,4.5299530029296875e-06
66,632,632,0,8,1.1205673217773438e-05,0.0003273487091064453,0.0,4.5299530029296875e-06
67,632,640,0,8,1.1205673217773438e-05,0.00033164024353027344,0.0,4.291534423828125e-06
68,632,648,0,8,1.1205673217773438e-05,0.00033593177795410156,0.0,4.291534423828125e-06
69,632,656,0,8,1.1444091796875e-05,0.0003402233123779297,2.384185791015625e-07,4.291534423828125e-06
70,632,664,0,8,1.1682510375976562e-05,0.0003445148468017578,2.384185791015625e-07,4.291534423828125e-06
71,632,672,0,8,1.1682510375976562e-05,0.0003490447998046875,0.0,4.5299530029296875e-06
72,632,680,0,8,1.1920928955078125e-05,0.0003533363342285156,2.384185791015625e-07,4.291534423828125e-06
73,760,688,128,8,1.239776611328125e-05,0.00035762786865234375,4.76837158203125e-07,4.291534423828125e-06
74,760,696,0,8,1.2636184692382812e-05,0.0003619194030761719,2.384185791015625e-07,4.291534423828125e-06
75,760,704,0,8,1.2874603271484375e-05,0.0003662109375,2.384185791015625e-07,4.291534423828125e-06
76,760,712,0,8,1.2874603271484375e-05,0.0003705024719238281,0.0,4.291534423828125e-06
77,760,720,0,8,1.3113021850585938e-05,0.0003750324249267578,2.384185791015625e-07,4.5299530029296875e-06
78,760,728,0,8,1.3113021850585938e-05,0.00037932395935058594,0.0,4.291534423828125e-06
79,760,736,0,8,1.3113021850585938e-05,0.00038361549377441406,0.0,4.291534423828125e-06
80,760,744,0,8,1.33514404296875e-05,0.0003879070281982422,2.384185791015625e-07,4.291534423828125e-06
81,760,752,0,8,1.33514404296875e-05,0.0003921985626220703,0.0,4.291534423828125e-06
82,760,760,0,8,1.33514404296875e-05,0.00039649009704589844,0.0,4.291534423828125e-06
83,760,768,0,8,1.3589859008789062e-05,0.0004010200500488281,2.384185791015625e-07,4.5299530029296875e-06
84,760,776,0,8,1.3589859008789062e-05,0.0004055500030517578,0.0,4.5299530029296875e-06
85,760,784,0,8,1.3828277587890625e-05,0.0004100799560546875,2.384185791015625e-07,4.5299530029296875e-06
86,760,792,0,8,1.4066696166992188e-05,0.00041747093200683594,2.384185791015625e-07,7.3909759521484375e-06
87,760,800,0,8,1.430511474609375e-05,0.0004222393035888672,2.384185791015625e-07,4.76837158203125e-06
88,760,808,0,8,1.430511474609375e-05,0.00042724609375,0.0,5.0067901611328125e-06
89,904,816,144,8,1.4543533325195312e-05,0.0004317760467529297,2.384185791015625e-07,4.5299530029296875e-06
90,904,824,0,8,1.4543533325195312e-05,0.0004363059997558594,0.0,4.5299530029296875e-06
91,904,832,0,8,1.5020370483398438e-05,0.00044083595275878906,4.76837158203125e-07,4.5299530029296875e-06
92,904,840,0,8,1.5020370483398438e-05,0.00044536590576171875,0.0,4.5299530029296875e-06
93,904,848,0,8,1.52587890625e-05,0.00044989585876464844,2.384185791015625e-07,4.5299530029296875e-06
94,904,856,0,8,1.5497207641601562e-05,0.0004544258117675781,2.384185791015625e-07,4.5299530029296875e-06
95,904,864,0,8,1.5497207641601562e-05,0.0004589557647705078,0.0,4.5299530029296875e-06
96,904,872,0,8,1.5497207641601562e-05,0.00046324729919433594,0.0,4.291534423828125e-06
97,904,880,0,8,1.5497207641601562e-05,0.0004677772521972656,0.0,4.5299530029296875e-06
98,904,888,0,8,1.5497207641601562e-05,0.00047206878662109375,0.0,4.291534423828125e-06
99,904,896,0,8,1.5974044799804688e-05,0.00047659873962402344,4.76837158203125e-07,4.5299530029296875e-06
100,904,904,0,8,1.5974044799804688e-05,0.00048089027404785156,0.0,4.291534423828125e-06
101,904,912,0,8,1.5974044799804688e-05,0.0004851818084716797,0.0,4.291534423828125e-06
102,904,920,0,8,1.5974044799804688e-05,0.0004897117614746094,0.0,4.5299530029296875e-06
103,904,928,0,8,1.621246337890625e-05,0.0004942417144775391,2.384185791015625e-07,4.5299530029296875e-06
104,904,936,0,8,1.6450881958007812e-05,0.0004985332489013672,2.384185791015625e-07,4.291534423828125e-06
105,904,944,0,8,1.6450881958007812e-05,0.0005035400390625,0.0,5.0067901611328125e-06
106,904,952,0,8,1.6689300537109375e-05,0.0005085468292236328,2.384185791015625e-07,5.0067901611328125e-06
107,1064,960,160,8,1.7404556274414062e-05,0.0005133152008056641,7.152557373046875e-07,4.76837158203125e-06
108,1064,968,0,8,1.7881393432617188e-05,0.0005178451538085938,4.76837158203125e-07,4.5299530029296875e-06
109,1064,976,0,8,1.7881393432617188e-05,0.0005221366882324219,0.0,4.291534423828125e-06
110,1064,984,0,8,1.811981201171875e-05,0.0005269050598144531,2.384185791015625e-07,4.76837158203125e-06
111,1064,992,0,8,1.8358230590820312e-05,0.0005316734313964844,2.384185791015625e-07,4.76837158203125e-06
112,1064,1000,0,8,1.8596649169921875e-05,0.0005364418029785156,2.384185791015625e-07,4.76837158203125e-06
113,1064,1008,0,8,1.8596649169921875e-05,0.0005412101745605469,0.0,4.76837158203125e-06
114,1064,1016,0,8,1.8596649169921875e-05,0.0005459785461425781,0.0,4.76837158203125e-06
115,1064,1024,0,8,1.8835067749023438e-05,0.0005507469177246094,2.384185791015625e-07,4.76837158203125e-06
116,1064,1032,0,8,1.8835067749023438e-05,0.0005552768707275391,0.0,4.5299530029296875e-06
117,1064,1040,0,8,1.9073486328125e-05,0.0005598068237304688,2.384185791015625e-07,4.5299530029296875e-06
118,1064,1048,0,8,1.9073486328125e-05,0.0005640983581542969,0.0,4.291534423828125e-06
119,1064,1056,0,8,1.9073486328125e-05,0.0005686283111572266,0.0,4.5299530029296875e-06
120,1064,1064,0,8,1.9311904907226562e-05,0.0005731582641601562,2.384185791015625e-07,4.5299530029296875e-06
121,1064,1072,0,8,1.9311904907226562e-05,0.0005776882171630859,0.0,4.5299530029296875e-06
122,1064,1080,0,8,1.9311904907226562e-05,0.0005819797515869141,0.0,4.291534423828125e-06
123,1064,1088,0,8,1.9311904907226562e-05,0.0005862712860107422,0.0,4.291534423828125e-06
124,1064,1096,0,8,1.9550323486328125e-05,0.0005908012390136719,2.384185791015625e-07,4.5299530029296875e-06
125,1064,1104,0,8,1.9550323486328125e-05,0.0005953311920166016,0.0,4.5299530029296875e-06
126,1064,1112,0,8,1.9788742065429688e-05,0.0005998611450195312,2.384185791015625e-07,4.5299530029296875e-06
127,1240,1120,176,8,2.002716064453125e-05,0.0006043910980224609,2.384185791015625e-07,4.5299530029296875e-06
128,1240,1128,0,8,2.002716064453125e-05,0.0006089210510253906,0.0,4.5299530029296875e-06
129,1240,1136,0,8,2.0265579223632812e-05,0.0006134510040283203,2.384185791015625e-07,4.5299530029296875e-06
130,1240,1144,0,8,2.0503997802734375e-05,0.0006182193756103516,2.384185791015625e-07,4.76837158203125e-06
131,1240,1152,0,8,2.0503997802734375e-05,0.0006227493286132812,0.0,4.5299530029296875e-06
132,1240,1160,0,8,2.0503997802734375e-05,0.0006270408630371094,0.0,4.291534423828125e-06
133,1240,1168,0,8,2.0503997802734375e-05,0.0006315708160400391,0.0,4.5299530029296875e-06
134,1240,1176,0,8,2.0742416381835938e-05,0.0006361007690429688,2.384185791015625e-07,4.5299530029296875e-06
135,1240,1184,0,8,2.09808349609375e-05,0.0006406307220458984,2.384185791015625e-07,4.5299530029296875e-06
136,1240,1192,0,8,2.09808349609375e-05,0.0006449222564697266,0.0,4.291534423828125e-06
137,1240,1200,0,8,2.1219253540039062e-05,0.0006494522094726562,2.384185791015625e-07,4.5299530029296875e-06
138,1240,1208,0,8,2.1219253540039062e-05,0.0006537437438964844,0.0,4.291534423828125e-06
139,1240,1216,0,8,2.1219253540039062e-05,0.0006585121154785156,0.0,4.76837158203125e-06
140,1240,1224,0,8,2.1219253540039062e-05,0.0006630420684814453,0.0,4.5299530029296875e-06
141,1240,1232,0,8,2.1457672119140625e-05,0.0006678104400634766,2.384185791015625e-07,4.76837158203125e-06
142,1240,1240,0,8,2.193450927734375e-05,0.0006723403930664062,4.76837158203125e-07,4.5299530029296875e-06
143,1240,1248,0,8,2.193450927734375e-05,0.0006766319274902344,0.0,4.291534423828125e-06
144,1240,1256,0,8,2.2172927856445312e-05,0.0006878376007080078,2.384185791015625e-07,1.1205673217773438e-05
145,1240,1264,0,8,2.2411346435546875e-05,0.0006940364837646484,2.384185791015625e-07,6.198883056640625e-06
