Wiederholung,Speicher Liste gesamt,Speicher Array gesamt,Speicherveraenderung Liste,Speicherveraenderung Array,Gesamtlaufzeit Liste,Gesamtlaufzeit Array,Gesamtlaufzeitveraenderung Liste,Gesamtlaufzeitveraenderung Array
1,88,112,32,8,4.76837158203125e-07,1.7404556274414062e-05,4.76837158203125e-07,1.7404556274414062e-05
2,88,120,0,8,7.152557373046875e-07,2.384185791015625e-05,2.384185791015625e-07,6.4373016357421875e-06
3,88,128,0,8,9.5367431640625e-07,2.9325485229492188e-05,2.384185791015625e-07,5.4836273193359375e-06
4,88,136,0,8,9.5367431640625e-07,3.4332275390625e-05,0.0,5.0067901611328125e-06
5,120,144,32,8,1.1920928955078125e-06,3.933906555175781e-05,2.384185791015625e-07,5.0067901611328125e-06
6,120,152,0,8,1.1920928955078125e-06,4.38690185546875e-05,0.0,4.5299530029296875e-06
7,120,160,0,8,1.430511474609375e-06,4.839897155761719e-05,2.384185791015625e-07,4.5299530029296875e-06
8,120,168,0,8,1.6689300537109375e-06,5.2928924560546875e-05,2.384185791015625e-07,4.5299530029296875e-06
9,184,176,64,8,1.9073486328125e-06,5.7220458984375e-05,2.384185791015625e-07,4.291534423828125e-06
10,184,184,0,8,2.1457672119140625e-06,6.151199340820312e-05,2.384185791015625e-07,4.291534423828125e-06
11,184,192,0,8,2.384185791015625e-06,6.580352783203125e-05,2.384185791015625e-07,4.291534423828125e-06
12,184,200,0,8,2.6226043701171875e-06,7.009506225585938e-05,2.384185791015625e-07,4.291534423828125e-06
13,184,208,0,8,2.6226043701171875e-06,7.414817810058594e-05,0.0,4.0531158447265625e-06
14,184,216,0,8,2.6226043701171875e-06,7.843971252441406e-05,0.0,4.291534423828125e-06
15,184,224,0,8,2.86102294921875e-06,8.273124694824219e-05,2.384185791015625e-07,4.291534423828125e-06
16,184,232,0,8,2.86102294921875e-06,8.678436279296875e-05,0.0,4.0531158447265625e-06
17,256,240,72,8,3.337860107421875e-06,9.107589721679688e-05,4.76837158203125e-07,4.291534423828125e-06
18,256,248,0,8,3.5762786865234375e-06,9.5367431640625e-05,2.384185791015625e-07,4.291534423828125e-06
19,256,256,0,8,3.814697265625e-06,9.965896606445312e-05,2.384185791015625e-07,4.291534423828125e-06
20,256,264,0,8,3.814697265625e-06,0.00010395050048828125,0.0,4.291534423828125e-06
21,256,272,0,8,4.0531158447265625e-06,0.00010848045349121094,2.384185791015625e-07,4.5299530029296875e-06
22,256,280,0,8,4.0531158447265625e-06,0.00011277198791503906,0.0,4.291534423828125e-06
23,256,288,0,8,4.0531158447265625e-06,0.00011706352233886719,0.0,4.291534423828125e-06
24,256,296,0,8,4.0531158447265625e-06,0.00012183189392089844,0.0,4.76837158203125e-06
25,256,304,0,8,4.0531158447265625e-06,0.00012636184692382812,0.0,4.5299530029296875e-06
26,336,312,80,8,4.5299530029296875e-06,0.0001308917999267578,4.76837158203125e-07,4.5299530029296875e-06
27,336,320,0,8,4.76837158203125e-06,0.0001354217529296875,2.384185791015625e-07,4.5299530029296875e-06
28,336,328,0,8,5.0067901611328125e-06,0.0001399517059326172,2.384185791015625e-07,4.5299530029296875e-06
29,336,336,0,8,5.4836273193359375e-06,0.00014448165893554688,4.76837158203125e-07,4.5299530029296875e-06
30,336,344,0,8,5.4836273193359375e-06,0.000148773193359375,0.0,4.291534423828125e-06
31,336,352,0,8,5.7220458984375e-06,0.0001533031463623047,2.384185791015625e-07,4.5299530029296875e-06
32,336,360,0,8,5.9604644775390625e-06,0.00015783309936523438,2.384185791015625e-07,4.5299530029296875e-06
33,336,368,0,8,5.9604644775390625e-06,0.00016260147094726562,0.0,4.76837158203125e-06
34,336,376,0,8,5.9604644775390625e-06,0.0001671314239501953,0.0,4.5299530029296875e-06
35,336,384,0,8,5.9604644775390625e-06,0.000171661376953125,0.0,4.5299530029296875e-06
36,424,392,88,8,6.198883056640625e-06,0.00017595291137695312,2.384185791015625e-07,4.291534423828125e-06
37,424,400,0,8,6.4373016357421875e-06,0.00018024444580078125,2.384185791015625e-07,4.291534423828125e-06
38,424,408,0,8,6.4373016357421875e-06,0.0001842975616455078,0.0,4.0531158447265625e-06
39,424,416,0,8,6.4373016357421875e-06,0.00018835067749023438,0.0,4.0531158447265625e-06
40,424,424,0,8,6.67572021484375e-06,0.00019288063049316406,2.384185791015625e-07,4.5299530029296875e-06
41,424,432,0,8,6.67572021484375e-06,0.0001971721649169922,0.0,4.291534423828125e-06
42,424,440,0,8,6.67572021484375e-06,0.00020122528076171875,0.0,4.0531158447265625e-06
43,424,448,0,8,6.67572021484375e-06,0.00020551681518554688,0.0,4.291534423828125e-06
44,424,456,0,8,7.152557373046875e-06,0.000209808349609375,4.76837158203125e-07,4.291534423828125e-06
45,424,464,0,8,7.62939453125e-06,0.00021409988403320312,4.76837158203125e-07,4.291534423828125e-06
46,424,472,0,8,7.62939453125e-06,0.0002181529998779297,0.0,4.0531158447265625e-06
47,520,480,96,8,7.867813110351562e-06,0.0002224445343017578,2.384185791015625e-07,4.291534423828125e-06
48,520,488,0,8,7.867813110351562e-06,0.00022673606872558594,0.0,4.291534423828125e-06
49,520,496,0,8,8.106231689453125e-06,0.00023102760314941406,2.384185791015625e-07,4.291534423828125e-06
50,520,504,0,8,8.106231689453125e-06,0.00023508071899414062,0.0,4.0531158447265625e-06
51,520,512,0,8,8.344650268554688e-06,0.00023937225341796875,2.384185791015625e-07,4.291534423828125e-06
52,520,520,0,8,8.58306884765625e-06,0.00024366378784179688,2.384185791015625e-07,4.291534423828125e-06
53,520,528,0,8,8.58306884765625e-06,0.00024771690368652344,0.0,4.0531158447265625e-06
54,520,536,0,8,8.821487426757812e-06,0.00025200843811035156,2.384185791015625e-07,4.291534423828125e-06
55,520,544,0,8,8.821487426757812e-06,0.0002562999725341797,0.0,4.291534423828125e-06
56,520,552,0,8,8.821487426757812e-06,0.00026035308837890625,0.0,4.0531158447265625e-06
57,520,560,0,8,9.059906005859375e-06,0.0002868175506591797,2.384185791015625e-07,2.6464462280273438e-05
58,520,568,0,8,9.298324584960938e-06,0.00030517578125,2.384185791015625e-07,1.8358230590820312e-05
59,632,576,112,8,1.0013580322265625e-05,0.0003101825714111328,7.152557373046875e-07,5.0067901611328125e-06
60,632,584,0,8,1.0251998901367188e-05,0.00031495094299316406,2.384185791015625e-07,4.76837158203125e-06
61,632,592,0,8,1.0251998901367188e-05,0.00031948089599609375,0.0,4.5299530029296875e-06
62,632,600,0,8,1.0251998901367188e-05,0.00032401084899902344,0.0,4.5299530029296875e-06
63,632,608,0,8,1.049041748046875e-05,0.0003285408020019531,2.384185791015625e-07,4.5299530029296875e-06
64,632,616,0,8,1.0728836059570312e-05,0.0003330707550048828,2.384185791015625e-07,4.5299530029296875e-06
65,632,624,0,8,1.0728836059570312e-05,0.00033736228942871094,0.0,4.291534423828125e-06
66,632,632,0,8,1.0967254638671875e-05,0.0003418922424316406,2.384185791015625e-07,4.5299530029296875e-06
67,632,640,0,8,1.1205673217773438e-05,0.00034618377685546875,2.384185791015625e-07,4.291534423828125e-06
68,632,648,0,8,1.1444091796875e-05,0.0003504753112792969,2.384185791015625e-07,4.291534423828125e-06
69,632,656,0,8,1.1444091796875e-05,0.000354766845703125,0.0,4.291534423828125e-06
70,632,664,0,8,1.1682510375976562e-05,0.0003590583801269531,2.384185791015625e-07,4.291534423828125e-06
71,632,672,0,8,1.1920928955078125e-05,0.0003635883331298828,2.384185791015625e-07,4.5299530029296875e-06
72,632,680,0,8,1.1920928955078125e-05,0.00036787986755371094,0.0,4.291534423828125e-06
73,760,688,128,8,1.2159347534179688e-05,0.00037217140197753906,2.384185791015625e-07,4.291534423828125e-06
74,760,696,0,8,1.2159347534179688e-05,0.0003764629364013672,0.0,4.291534423828125e-06
75,760,704,0,8,1.239776611328125e-05,0.0003807544708251953,2.384185791015625e-07,4.291534423828125e-06
76,760,712,0,8,1.239776611328125e-05,0.00038504600524902344,0.0,4.291534423828125e-06
77,760,720,0,8,1.2636184692382812e-05,0.0003895759582519531,2.384185791015625e-07,4.5299530029296875e-06
78,760,728,0,8,1.2874603271484375e-05,0.00039386749267578125,2.384185791015625e-07,4.291534423828125e-06
79,760,736,0,8,1.3113021850585938e-05,0.00039839744567871094,2.384185791015625e-07,4.5299530029296875e-06
80,760,744,0,8,1.3113021850585938e-05,0.00040268898010253906,0.0,4.291534423828125e-06
81,760,752,0,8,1.33514404296875e-05,0.0004069805145263672,2.384185791015625e-07,4.291534423828125e-06
82,760,760,0,8,1.33514404296875e-05,0.0004112720489501953,0.0,4.291534423828125e-06
83,760,768,0,8,1.33514404296875e-05,0.00041556358337402344,0.0,4.291534423828125e-06
84,760,776,0,8,1.33514404296875e-05,0.00041985511779785156,0.0,4.291534423828125e-06
85,760,784,0,8,1.33514404296875e-05,0.00042438507080078125,0.0,4.5299530029296875e-06
86,760,792,0,8,1.3589859008789062e-05,0.00042891502380371094,2.384185791015625e-07,4.5299530029296875e-06
87,760,800,0,8,1.4066696166992188e-05,0.0004363059997558594,4.76837158203125e-07,7.3909759521484375e-06
88,760,808,0,8,1.430511474609375e-05,0.0004410743713378906,2.384185791015625e-07,4.76837158203125e-06
89,904,816,144,8,1.4543533325195312e-05,0.0004458427429199219,2.384185791015625e-07,4.76837158203125e-06
90,904,824,0,8,1.4543533325195312e-05,0.00045013427734375,0.0,4.291534423828125e-06
91,904,832,0,8,1.4543533325195312e-05,0.0004546642303466797,0.0,4.5299530029296875e-06
92,904,840,0,8,1.4781951904296875e-05,0.00045943260192871094,2.384185791015625e-07,4.76837158203125e-06
93,904,848,0,8,1.52587890625e-05,0.0004639625549316406,4.76837158203125e-07,4.5299530029296875e-06
94,904,856,0,8,1.52587890625e-05,0.00046825408935546875,0.0,4.291534423828125e-06
95,904,864,0,8,1.52587890625e-05,0.00047278404235839844,0.0,4.5299530029296875e-06
96,904,872,0,8,1.52587890625e-05,0.0004773139953613281,0.0,4.5299530029296875e-06
97,904,880,0,8,1.5735626220703125e-05,0.0004818439483642578,4.76837158203125e-07,4.5299530029296875e-06
98,904,888,0,8,1.5735626220703125e-05,0.00048613548278808594,0.0,4.291534423828125e-06
99,904,896,0,8,1.5735626220703125e-05,0.0004906654357910156,0.0,4.5299530029296875e-06
100,904,904,0,8,1.5735626220703125e-05,0.0004954338073730469,0.0,4.76837158203125e-06
101,904,912,0,8,1.5974044799804688e-05,0.0004999637603759766,2.384185791015625e-07,4.5299530029296875e-06
