Wiederholung,Speicher Liste gesamt,Speicher Array gesamt,Speicherveraenderung Liste,Speicherveraenderung Array,Gesamtlaufzeit Liste,Gesamtlaufzeit Array,Gesamtlaufzeitveraenderung Liste,Gesamtlaufzeitveraenderung Array
88,760,808,0,8,1.3828277587890625e-05,0.00042891502380371094,2.384185791015625e-07,6.198883056640625e-06
89,904,816,144,8,1.430511474609375e-05,0.00043392181396484375,4.76837158203125e-07,5.0067901611328125e-06
90,904,824,0,8,1.4543533325195312e-05,0.000438690185546875,2.384185791015625e-07,4.76837158203125e-06
91,904,832,0,8,1.4543533325195312e-05,0.00044345855712890625,0.0,4.76837158203125e-06
92,904,840,0,8,1.4781951904296875e-05,0.00044798851013183594,2.384185791015625e-07,4.5299530029296875e-06
93,904,848,0,8,1.4781951904296875e-05,0.0004527568817138672,0.0,4.76837158203125e-06
94,904,856,0,8,1.5020370483398438e-05,0.00045752525329589844,2.384185791015625e-07,4.76837158203125e-06
95,904,864,0,8,1.5020370483398438e-05,0.0004622936248779297,0.0,4.76837158203125e-06
96,904,872,0,8,1.5020370483398438e-05,0.0004668235778808594,0.0,4.5299530029296875e-06
97,904,880,0,8,1.52587890625e-05,0.00047135353088378906,2.384185791015625e-07,4.5299530029296875e-06
98,904,888,0,8,1.52587890625e-05,0.00047588348388671875,0.0,4.5299530029296875e-06
99,904,896,0,8,1.52587890625e-05,0.00048041343688964844,0.0,4.5299530029296875e-06
100,904,904,0,8,1.5497207641601562e-05,0.00048470497131347656,2.384185791015625e-07,4.291534423828125e-06
101,904,912,0,8,1.5497207641601562e-05,0.0004892349243164062,0.0,4.5299530029296875e-06
102,904,920,0,8,1.5735626220703125e-05,0.0004937648773193359,2.384185791015625e-07,4.5299530029296875e-06
103,904,928,0,8,1.5974044799804688e-05,0.0004982948303222656,2.384185791015625e-07,4.5299530029296875e-06
104,904,936,0,8,1.5974044799804688e-05,0.0005025863647460938,0.0,4.291534423828125e-06
105,904,944,0,8,1.621246337890625e-05,0.0005068778991699219,2.384185791015625e-07,4.291534423828125e-06
106,904,952,0,8,1.6450881958007812e-05,0.0005114078521728516,2.384185791015625e-07,4.5299530029296875e-06
107,1064,960,160,8,1.6689300537109375e-05,0.0005156993865966797,2.384185791015625e-07,4.291534423828125e-06
