Wiederholung,Speicher Liste gesamt,Speicher Array gesamt,Speicherveraenderung Liste,Speicherveraenderung Array,Gesamtlaufzeit Liste,Gesamtlaufzeit Array,Gesamtlaufzeitveraenderung Liste,Gesamtlaufzeitveraenderung Array
25,256,304,0,8,5.0067901611328125e-06,0.00012826919555664062,0.0,4.5299530029296875e-06
26,336,312,80,8,5.4836273193359375e-06,0.00013256072998046875,4.76837158203125e-07,4.291534423828125e-06
27,336,320,0,8,5.4836273193359375e-06,0.0001366138458251953,0.0,4.0531158447265625e-06
28,336,328,0,8,5.4836273193359375e-06,0.000141143798828125,0.0,4.5299530029296875e-06
29,336,336,0,8,5.4836273193359375e-06,0.0001456737518310547,0.0,4.5299530029296875e-06
30,336,344,0,8,5.7220458984375e-06,0.00015020370483398438,2.384185791015625e-07,4.5299530029296875e-06
31,336,352,0,8,6.198883056640625e-06,0.00016069412231445312,4.76837158203125e-07,1.049041748046875e-05
32,336,360,0,8,6.4373016357421875e-06,0.00016617774963378906,2.384185791015625e-07,5.4836273193359375e-06
33,336,368,0,8,6.4373016357421875e-06,0.00017118453979492188,0.0,5.0067901611328125e-06
34,336,376,0,8,6.67572021484375e-06,0.00017595291137695312,2.384185791015625e-07,4.76837158203125e-06
35,336,384,0,8,6.67572021484375e-06,0.00018095970153808594,0.0,5.0067901611328125e-06
36,424,392,88,8,7.152557373046875e-06,0.0001857280731201172,4.76837158203125e-07,4.76837158203125e-06
37,424,400,0,8,7.62939453125e-06,0.00019025802612304688,4.76837158203125e-07,4.5299530029296875e-06
38,424,408,0,8,7.62939453125e-06,0.000194549560546875,0.0,4.291534423828125e-06
39,424,416,0,8,7.62939453125e-06,0.00019884109497070312,0.0,4.291534423828125e-06
40,424,424,0,8,7.867813110351562e-06,0.0002033710479736328,2.384185791015625e-07,4.5299530029296875e-06
41,424,432,0,8,8.106231689453125e-06,0.0002079010009765625,2.384185791015625e-07,4.5299530029296875e-06
42,424,440,0,8,8.344650268554688e-06,0.0002124309539794922,2.384185791015625e-07,4.5299530029296875e-06
43,424,448,0,8,8.344650268554688e-06,0.0002167224884033203,0.0,4.291534423828125e-06
44,424,456,0,8,8.58306884765625e-06,0.00022125244140625,2.384185791015625e-07,4.5299530029296875e-06
45,424,464,0,8,8.821487426757812e-06,0.00022554397583007812,2.384185791015625e-07,4.291534423828125e-06
46,424,472,0,8,9.059906005859375e-06,0.00022983551025390625,2.384185791015625e-07,4.291534423828125e-06
47,520,480,96,8,9.298324584960938e-06,0.00023436546325683594,2.384185791015625e-07,4.5299530029296875e-06
48,520,488,0,8,9.5367431640625e-06,0.00023865699768066406,2.384185791015625e-07,4.291534423828125e-06
49,520,496,0,8,9.775161743164062e-06,0.0002429485321044922,2.384185791015625e-07,4.291534423828125e-06
50,520,504,0,8,1.0013580322265625e-05,0.0002474784851074219,2.384185791015625e-07,4.5299530029296875e-06
51,520,512,0,8,1.0251998901367188e-05,0.00025200843811035156,2.384185791015625e-07,4.5299530029296875e-06
52,520,520,0,8,1.049041748046875e-05,0.0002567768096923828,2.384185791015625e-07,4.76837158203125e-06
53,520,528,0,8,1.049041748046875e-05,0.00026106834411621094,0.0,4.291534423828125e-06
54,520,536,0,8,1.0728836059570312e-05,0.0002655982971191406,2.384185791015625e-07,4.5299530029296875e-06
55,520,544,0,8,1.0728836059570312e-05,0.0002701282501220703,0.0,4.5299530029296875e-06
56,520,552,0,8,1.0967254638671875e-05,0.000274658203125,2.384185791015625e-07,4.5299530029296875e-06
57,520,560,0,8,1.0967254638671875e-05,0.00027942657470703125,0.0,4.76837158203125e-06
58,520,568,0,8,1.0967254638671875e-05,0.00028395652770996094,0.0,4.5299530029296875e-06
59,632,576,112,8,1.1444091796875e-05,0.00028824806213378906,4.76837158203125e-07,4.291534423828125e-06
60,632,584,0,8,1.1444091796875e-05,0.00029277801513671875,0.0,4.5299530029296875e-06
61,632,592,0,8,1.1682510375976562e-05,0.00029730796813964844,2.384185791015625e-07,4.5299530029296875e-06
62,632,600,0,8,1.1920928955078125e-05,0.0003020763397216797,2.384185791015625e-07,4.76837158203125e-06
63,632,608,0,8,1.1920928955078125e-05,0.00030684471130371094,0.0,4.76837158203125e-06
64,632,616,0,8,1.1920928955078125e-05,0.00031113624572753906,0.0,4.291534423828125e-06
65,632,624,0,8,1.1920928955078125e-05,0.0003154277801513672,0.0,4.291534423828125e-06
66,632,632,0,8,1.2159347534179688e-05,0.0003197193145751953,2.384185791015625e-07,4.291534423828125e-06
67,632,640,0,8,1.2159347534179688e-05,0.000324249267578125,0.0,4.5299530029296875e-06
68,632,648,0,8,1.2159347534179688e-05,0.0003285408020019531,0.0,4.291534423828125e-06
69,632,656,0,8,1.2159347534179688e-05,0.0003333091735839844,0.0,4.76837158203125e-06
70,632,664,0,8,1.239776611328125e-05,0.0003376007080078125,2.384185791015625e-07,4.291534423828125e-06
71,632,672,0,8,1.2636184692382812e-05,0.0003418922424316406,2.384185791015625e-07,4.291534423828125e-06
72,632,680,0,8,1.2636184692382812e-05,0.00034618377685546875,0.0,4.291534423828125e-06
73,760,688,128,8,1.2874603271484375e-05,0.0003504753112792969,2.384185791015625e-07,4.291534423828125e-06
74,760,696,0,8,1.3113021850585938e-05,0.00035500526428222656,2.384185791015625e-07,4.5299530029296875e-06
75,760,704,0,8,1.3113021850585938e-05,0.0003592967987060547,0.0,4.291534423828125e-06
76,760,712,0,8,1.33514404296875e-05,0.0003635883331298828,2.384185791015625e-07,4.291534423828125e-06
77,760,720,0,8,1.3589859008789062e-05,0.00036787986755371094,2.384185791015625e-07,4.291534423828125e-06
78,760,728,0,8,1.3828277587890625e-05,0.00037217140197753906,2.384185791015625e-07,4.291534423828125e-06
79,760,736,0,8,1.3828277587890625e-05,0.0003764629364013672,0.0,4.291534423828125e-06
80,760,744,0,8,1.4066696166992188e-05,0.0003807544708251953,2.384185791015625e-07,4.291534423828125e-06
81,760,752,0,8,1.4066696166992188e-05,0.0003848075866699219,0.0,4.0531158447265625e-06
82,760,760,0,8,1.430511474609375e-05,0.00038909912109375,2.384185791015625e-07,4.291534423828125e-06
83,760,768,0,8,1.430511474609375e-05,0.00039315223693847656,0.0,4.0531158447265625e-06
84,760,776,0,8,1.430511474609375e-05,0.0003972053527832031,0.0,4.0531158447265625e-06
85,760,784,0,8,1.4543533325195312e-05,0.0004017353057861328,2.384185791015625e-07,4.5299530029296875e-06
86,760,792,0,8,1.4543533325195312e-05,0.0004062652587890625,0.0,4.5299530029296875e-06
87,760,800,0,8,1.4781951904296875e-05,0.0004203319549560547,2.384185791015625e-07,1.4066696166992188e-05
88,760,808,0,8,1.4781951904296875e-05,0.0004260540008544922,0.0,5.7220458984375e-06
89,904,816,144,8,1.5020370483398438e-05,0.000431060791015625,2.384185791015625e-07,5.0067901611328125e-06
90,904,824,0,8,1.52587890625e-05,0.00043582916259765625,2.384185791015625e-07,4.76837158203125e-06
91,904,832,0,8,1.52587890625e-05,0.0004401206970214844,0.0,4.291534423828125e-06
92,904,840,0,8,1.52587890625e-05,0.0004444122314453125,0.0,4.291534423828125e-06
93,904,848,0,8,1.5735626220703125e-05,0.0004487037658691406,4.76837158203125e-07,4.291534423828125e-06
94,904,856,0,8,1.5735626220703125e-05,0.00045299530029296875,0.0,4.291534423828125e-06
95,904,864,0,8,1.621246337890625e-05,0.0004572868347167969,4.76837158203125e-07,4.291534423828125e-06
96,904,872,0,8,1.621246337890625e-05,0.000461578369140625,0.0,4.291534423828125e-06
97,904,880,0,8,1.6450881958007812e-05,0.0004661083221435547,2.384185791015625e-07,4.5299530029296875e-06
98,904,888,0,8,1.6450881958007812e-05,0.0004706382751464844,0.0,4.5299530029296875e-06
99,904,896,0,8,1.6689300537109375e-05,0.00047516822814941406,2.384185791015625e-07,4.5299530029296875e-06
100,904,904,0,8,1.6689300537109375e-05,0.00047969818115234375,0.0,4.5299530029296875e-06
101,904,912,0,8,1.6927719116210938e-05,0.0004839897155761719,2.384185791015625e-07,4.291534423828125e-06
102,904,920,0,8,1.6927719116210938e-05,0.00048828125,0.0,4.291534423828125e-06
103,904,928,0,8,1.71661376953125e-05,0.0004928112030029297,2.384185791015625e-07,4.5299530029296875e-06
104,904,936,0,8,1.7404556274414062e-05,0.0004971027374267578,2.384185791015625e-07,4.291534423828125e-06
105,904,944,0,8,1.7642974853515625e-05,0.0005013942718505859,2.384185791015625e-07,4.291534423828125e-06
106,904,952,0,8,1.7881393432617188e-05,0.0005059242248535156,2.384185791015625e-07,4.5299530029296875e-06
107,1064,960,160,8,1.811981201171875e-05,0.0005102157592773438,2.384185791015625e-07,4.291534423828125e-06
108,1064,968,0,8,1.8358230590820312e-05,0.0005145072937011719,2.384185791015625e-07,4.291534423828125e-06
109,1064,976,0,8,1.8358230590820312e-05,0.000518798828125,0.0,4.291534423828125e-06
110,1064,984,0,8,1.8596649169921875e-05,0.0005230903625488281,2.384185791015625e-07,4.291534423828125e-06
111,1064,992,0,8,1.8596649169921875e-05,0.0005273818969726562,0.0,4.291534423828125e-06
112,1064,1000,0,8,1.9073486328125e-05,0.0005447864532470703,4.76837158203125e-07,1.7404556274414062e-05
113,1064,1008,0,8,1.9311904907226562e-05,0.0005540847778320312,2.384185791015625e-07,9.298324584960938e-06
114,1064,1016,0,8,1.9311904907226562e-05,0.0005595684051513672,0.0,5.4836273193359375e-06
115,1064,1024,0,8,1.9788742065429688e-05,0.0005640983581542969,4.76837158203125e-07,4.5299530029296875e-06
116,1064,1032,0,8,2.002716064453125e-05,0.000568389892578125,2.384185791015625e-07,4.291534423828125e-06
117,1064,1040,0,8,2.0265579223632812e-05,0.0005726814270019531,2.384185791015625e-07,4.291534423828125e-06
118,1064,1048,0,8,2.0503997802734375e-05,0.0005769729614257812,2.384185791015625e-07,4.291534423828125e-06
119,1064,1056,0,8,2.0503997802734375e-05,0.0005810260772705078,0.0,4.0531158447265625e-06
120,1064,1064,0,8,2.0742416381835938e-05,0.0005855560302734375,2.384185791015625e-07,4.5299530029296875e-06
121,1064,1072,0,8,2.0742416381835938e-05,0.0005898475646972656,0.0,4.291534423828125e-06
122,1064,1080,0,8,2.09808349609375e-05,0.0005941390991210938,2.384185791015625e-07,4.291534423828125e-06
123,1064,1088,0,8,2.09808349609375e-05,0.0005984306335449219,0.0,4.291534423828125e-06
124,1064,1096,0,8,2.1219253540039062e-05,0.00060272216796875,2.384185791015625e-07,4.291534423828125e-06
125,1064,1104,0,8,2.1457672119140625e-05,0.0006070137023925781,2.384185791015625e-07,4.291534423828125e-06
126,1064,1112,0,8,2.1457672119140625e-05,0.0006115436553955078,0.0,4.5299530029296875e-06
127,1240,1120,176,8,2.1696090698242188e-05,0.0006160736083984375,2.384185791015625e-07,4.5299530029296875e-06
128,1240,1128,0,8,2.193450927734375e-05,0.0006206035614013672,2.384185791015625e-07,4.5299530029296875e-06
129,1240,1136,0,8,2.2172927856445312e-05,0.0006251335144042969,2.384185791015625e-07,4.5299530029296875e-06
130,1240,1144,0,8,2.2172927856445312e-05,0.000629425048828125,0.0,4.291534423828125e-06
131,1240,1152,0,8,2.2172927856445312e-05,0.0006339550018310547,0.0,4.5299530029296875e-06
132,1240,1160,0,8,2.2172927856445312e-05,0.0006382465362548828,0.0,4.291534423828125e-06
133,1240,1168,0,8,2.2411346435546875e-05,0.0006425380706787109,2.384185791015625e-07,4.291534423828125e-06
134,1240,1176,0,8,2.2411346435546875e-05,0.0006465911865234375,0.0,4.0531158447265625e-06
135,1240,1184,0,8,2.2411346435546875e-05,0.0006511211395263672,0.0,4.5299530029296875e-06
136,1240,1192,0,8,2.2649765014648438e-05,0.0006554126739501953,2.384185791015625e-07,4.291534423828125e-06
137,1240,1200,0,8,2.288818359375e-05,0.0006597042083740234,2.384185791015625e-07,4.291534423828125e-06
138,1240,1208,0,8,2.3126602172851562e-05,0.00066375732421875,2.384185791015625e-07,4.0531158447265625e-06
139,1240,1216,0,8,2.3365020751953125e-05,0.0006680488586425781,2.384185791015625e-07,4.291534423828125e-06
140,1240,1224,0,8,2.3603439331054688e-05,0.0006723403930664062,2.384185791015625e-07,4.291534423828125e-06
141,1240,1232,0,8,2.3603439331054688e-05,0.0006766319274902344,0.0,4.291534423828125e-06
142,1240,1240,0,8,2.3603439331054688e-05,0.0006809234619140625,0.0,4.291534423828125e-06
143,1240,1248,0,8,2.3603439331054688e-05,0.0006849765777587891,0.0,4.0531158447265625e-06
144,1240,1256,0,8,2.3603439331054688e-05,0.0006890296936035156,0.0,4.0531158447265625e-06
145,1240,1264,0,8,2.3603439331054688e-05,0.0006933212280273438,0.0,4.291534423828125e-06
146,1240,1272,0,8,2.384185791015625e-05,0.0006978511810302734,2.384185791015625e-07,4.5299530029296875e-06
147,1240,1280,0,8,2.384185791015625e-05,0.0007021427154541016,0.0,4.291534423828125e-06
148,1240,1288,0,8,2.384185791015625e-05,0.0007064342498779297,0.0,4.291534423828125e-06
149,1440,1296,200,8,2.4318695068359375e-05,0.0007107257843017578,4.76837158203125e-07,4.291534423828125e-06
150,1440,1304,0,8,2.4557113647460938e-05,0.0007150173187255859,2.384185791015625e-07,4.291534423828125e-06
151,1440,1312,0,8,2.4557113647460938e-05,0.0007193088531494141,0.0,4.291534423828125e-06
152,1440,1320,0,8,2.47955322265625e-05,0.0007238388061523438,2.384185791015625e-07,4.5299530029296875e-06
153,1440,1328,0,8,2.47955322265625e-05,0.0007283687591552734,0.0,4.5299530029296875e-06
154,1440,1336,0,8,2.5033950805664062e-05,0.0007326602935791016,2.384185791015625e-07,4.291534423828125e-06
155,1440,1344,0,8,2.5033950805664062e-05,0.0007369518280029297,0.0,4.291534423828125e-06
156,1440,1352,0,8,2.5272369384765625e-05,0.0007412433624267578,2.384185791015625e-07,4.291534423828125e-06
157,1440,1360,0,8,2.5272369384765625e-05,0.0007452964782714844,0.0,4.0531158447265625e-06
158,1440,1368,0,8,2.5272369384765625e-05,0.0007498264312744141,0.0,4.5299530029296875e-06
159,1440,1376,0,8,2.5510787963867188e-05,0.0007538795471191406,2.384185791015625e-07,4.0531158447265625e-06
160,1440,1384,0,8,2.5510787963867188e-05,0.0007581710815429688,0.0,4.291534423828125e-06
161,1440,1392,0,8,2.574920654296875e-05,0.0007624626159667969,2.384185791015625e-07,4.291534423828125e-06
162,1440,1400,0,8,2.5987625122070312e-05,0.000766754150390625,2.384185791015625e-07,4.291534423828125e-06
163,1440,1408,0,8,2.6226043701171875e-05,0.0007710456848144531,2.384185791015625e-07,4.291534423828125e-06
164,1440,1416,0,8,2.6226043701171875e-05,0.0007753372192382812,0.0,4.291534423828125e-06
165,1440,1424,0,8,2.6226043701171875e-05,0.0007793903350830078,0.0,4.0531158447265625e-06
166,1440,1432,0,8,2.6226043701171875e-05,0.0007836818695068359,0.0,4.291534423828125e-06
167,1440,1440,0,8,2.6464462280273438e-05,0.0007879734039306641,2.384185791015625e-07,4.291534423828125e-06
168,1440,1448,0,8,2.6464462280273438e-05,0.0007922649383544922,0.0,4.291534423828125e-06
169,1440,1456,0,8,2.6941299438476562e-05,0.0007965564727783203,4.76837158203125e-07,4.291534423828125e-06
170,1440,1464,0,8,2.7179718017578125e-05,0.00080108642578125,2.384185791015625e-07,4.5299530029296875e-06
171,1440,1472,0,8,2.765655517578125e-05,0.0008156299591064453,4.76837158203125e-07,1.4543533325195312e-05
172,1440,1480,0,8,2.7894973754882812e-05,0.0008215904235839844,2.384185791015625e-07,5.9604644775390625e-06
173,1440,1488,0,8,2.7894973754882812e-05,0.0008263587951660156,0.0,4.76837158203125e-06
174,1664,1496,224,8,2.8371810913085938e-05,0.0008311271667480469,4.76837158203125e-07,4.76837158203125e-06
175,1664,1504,0,8,2.8371810913085938e-05,0.0008358955383300781,0.0,4.76837158203125e-06
176,1664,1512,0,8,2.8371810913085938e-05,0.0008404254913330078,0.0,4.5299530029296875e-06
177,1664,1520,0,8,2.86102294921875e-05,0.0008449554443359375,2.384185791015625e-07,4.5299530029296875e-06
178,1664,1528,0,8,2.86102294921875e-05,0.0008492469787597656,0.0,4.291534423828125e-06
179,1664,1536,0,8,2.8848648071289062e-05,0.0008690357208251953,2.384185791015625e-07,1.9788742065429688e-05
180,1664,1544,0,8,2.9087066650390625e-05,0.00087738037109375,2.384185791015625e-07,8.344650268554688e-06
181,1664,1552,0,8,2.9087066650390625e-05,0.0008826255798339844,0.0,5.245208740234375e-06
182,1664,1560,0,8,2.9325485229492188e-05,0.0008873939514160156,2.384185791015625e-07,4.76837158203125e-06
183,1664,1568,0,8,2.9325485229492188e-05,0.0009047985076904297,0.0,1.7404556274414062e-05
184,1664,1576,0,8,2.9325485229492188e-05,0.0009088516235351562,0.0,4.0531158447265625e-06
185,1664,1584,0,8,2.956390380859375e-05,0.0009133815765380859,2.384185791015625e-07,4.5299530029296875e-06
186,1664,1592,0,8,2.956390380859375e-05,0.0009176731109619141,0.0,4.291534423828125e-06
187,1664,1600,0,8,2.9802322387695312e-05,0.0009219646453857422,2.384185791015625e-07,4.291534423828125e-06
188,1664,1608,0,8,3.0040740966796875e-05,0.0009262561798095703,2.384185791015625e-07,4.291534423828125e-06
189,1664,1616,0,8,3.0279159545898438e-05,0.0009305477142333984,2.384185791015625e-07,4.291534423828125e-06
190,1664,1624,0,8,3.0279159545898438e-05,0.0009348392486572266,0.0,4.291534423828125e-06
191,1664,1632,0,8,3.0279159545898438e-05,0.0009393692016601562,0.0,4.5299530029296875e-06
192,1664,1640,0,8,3.0517578125e-05,0.0009436607360839844,2.384185791015625e-07,4.291534423828125e-06
193,1664,1648,0,8,3.0517578125e-05,0.0009481906890869141,0.0,4.5299530029296875e-06
194,1664,1656,0,8,3.075599670410156e-05,0.0009522438049316406,2.384185791015625e-07,4.0531158447265625e-06
195,1664,1664,0,8,3.075599670410156e-05,0.0009562969207763672,0.0,4.0531158447265625e-06
196,1664,1672,0,8,3.075599670410156e-05,0.0009603500366210938,0.0,4.0531158447265625e-06
197,1664,1680,0,8,3.075599670410156e-05,0.0009648799896240234,0.0,4.5299530029296875e-06
198,1664,1688,0,8,3.075599670410156e-05,0.0009691715240478516,0.0,4.291534423828125e-06
199,1664,1696,0,8,3.075599670410156e-05,0.0009737014770507812,0.0,4.5299530029296875e-06
200,1664,1704,0,8,3.0994415283203125e-05,0.0009779930114746094,2.384185791015625e-07,4.291534423828125e-06
201,1664,1712,0,8,3.0994415283203125e-05,0.0009822845458984375,0.0,4.291534423828125e-06
202,1920,1720,256,8,3.123283386230469e-05,0.0009865760803222656,2.384185791015625e-07,4.291534423828125e-06
203,1920,1728,0,8,3.123283386230469e-05,0.0009911060333251953,0.0,4.5299530029296875e-06
204,1920,1736,0,8,3.147125244140625e-05,0.000995635986328125,2.384185791015625e-07,4.5299530029296875e-06
205,1920,1744,0,8,3.147125244140625e-05,0.0010004043579101562,0.0,4.76837158203125e-06
206,1920,1752,0,8,3.147125244140625e-05,0.0010046958923339844,0.0,4.291534423828125e-06
207,1920,1760,0,8,3.170967102050781e-05,0.0010089874267578125,2.384185791015625e-07,4.291534423828125e-06
208,1920,1768,0,8,3.170967102050781e-05,0.0010132789611816406,0.0,4.291534423828125e-06
209,1920,1776,0,8,3.1948089599609375e-05,0.0010178089141845703,2.384185791015625e-07,4.5299530029296875e-06
210,1920,1784,0,8,3.218650817871094e-05,0.0010221004486083984,2.384185791015625e-07,4.291534423828125e-06
211,1920,1792,0,8,3.24249267578125e-05,0.0010263919830322266,2.384185791015625e-07,4.291534423828125e-06
212,1920,1800,0,8,3.24249267578125e-05,0.0010306835174560547,0.0,4.291534423828125e-06
213,1920,1808,0,8,3.24249267578125e-05,0.0010352134704589844,0.0,4.5299530029296875e-06
214,1920,1816,0,8,3.24249267578125e-05,0.0010399818420410156,0.0,4.76837158203125e-06
215,1920,1824,0,8,3.266334533691406e-05,0.0010442733764648438,2.384185791015625e-07,4.291534423828125e-06
216,1920,1832,0,8,3.2901763916015625e-05,0.0010485649108886719,2.384185791015625e-07,4.291534423828125e-06
217,1920,1840,0,8,3.2901763916015625e-05,0.0010528564453125,0.0,4.291534423828125e-06
218,1920,1848,0,8,3.314018249511719e-05,0.0010571479797363281,2.384185791015625e-07,4.291534423828125e-06
219,1920,1856,0,8,3.314018249511719e-05,0.0010614395141601562,0.0,4.291534423828125e-06
220,1920,1864,0,8,3.314018249511719e-05,0.001065969467163086,0.0,4.5299530029296875e-06
221,1920,1872,0,8,3.314018249511719e-05,0.0010700225830078125,0.0,4.0531158447265625e-06
222,1920,1880,0,8,3.314018249511719e-05,0.0010743141174316406,0.0,4.291534423828125e-06
223,1920,1888,0,8,3.337860107421875e-05,0.0010786056518554688,2.384185791015625e-07,4.291534423828125e-06
224,1920,1896,0,8,3.361701965332031e-05,0.0010828971862792969,2.384185791015625e-07,4.291534423828125e-06
225,1920,1904,0,8,3.361701965332031e-05,0.001087188720703125,0.0,4.291534423828125e-06
226,1920,1912,0,8,3.361701965332031e-05,0.0010917186737060547,0.0,4.5299530029296875e-06
227,1920,1920,0,8,3.361701965332031e-05,0.0010957717895507812,0.0,4.0531158447265625e-06
228,1920,1928,0,8,3.361701965332031e-05,0.001100301742553711,0.0,4.5299530029296875e-06
229,1920,1936,0,8,3.361701965332031e-05,0.001104593276977539,0.0,4.291534423828125e-06
230,1920,1944,0,8,3.3855438232421875e-05,0.0011091232299804688,2.384185791015625e-07,4.5299530029296875e-06
231,1920,1952,0,8,3.409385681152344e-05,0.0011134147644042969,2.384185791015625e-07,4.291534423828125e-06
232,1920,1960,0,8,3.4332275390625e-05,0.001117706298828125,2.384185791015625e-07,4.291534423828125e-06
233,1920,1968,0,8,3.4332275390625e-05,0.0011219978332519531,0.0,4.291534423828125e-06
234,2208,1976,288,8,3.457069396972656e-05,0.0011262893676757812,2.384185791015625e-07,4.291534423828125e-06
235,2208,1984,0,8,3.4809112548828125e-05,0.0011305809020996094,2.384185791015625e-07,4.291534423828125e-06
236,2208,1992,0,8,3.4809112548828125e-05,0.0011348724365234375,0.0,4.291534423828125e-06
237,2208,2000,0,8,3.504753112792969e-05,0.0011391639709472656,2.384185791015625e-07,4.291534423828125e-06
238,2208,2008,0,8,3.528594970703125e-05,0.0011434555053710938,2.384185791015625e-07,4.291534423828125e-06
239,2208,2016,0,8,3.528594970703125e-05,0.0011477470397949219,0.0,4.291534423828125e-06
240,2208,2024,0,8,3.528594970703125e-05,0.00115203857421875,0.0,4.291534423828125e-06
241,2208,2032,0,8,3.552436828613281e-05,0.0011563301086425781,2.384185791015625e-07,4.291534423828125e-06
242,2208,2040,0,8,3.5762786865234375e-05,0.0011606216430664062,2.384185791015625e-07,4.291534423828125e-06
243,2208,2048,0,8,3.600120544433594e-05,0.0011649131774902344,2.384185791015625e-07,4.291534423828125e-06
244,2208,2056,0,8,3.62396240234375e-05,0.001169443130493164,2.384185791015625e-07,4.5299530029296875e-06
245,2208,2064,0,8,3.647804260253906e-05,0.0011737346649169922,2.384185791015625e-07,4.291534423828125e-06
246,2208,2072,0,8,3.647804260253906e-05,0.0011780261993408203,0.0,4.291534423828125e-06
247,2208,2080,0,8,3.647804260253906e-05,0.0011823177337646484,0.0,4.291534423828125e-06
248,2208,2088,0,8,3.647804260253906e-05,0.0011866092681884766,0.0,4.291534423828125e-06
249,2208,2096,0,8,3.6716461181640625e-05,0.0011911392211914062,2.384185791015625e-07,4.5299530029296875e-06
250,2208,2104,0,8,3.6716461181640625e-05,0.0011954307556152344,0.0,4.291534423828125e-06
251,2208,2112,0,8,3.695487976074219e-05,0.0011997222900390625,2.384185791015625e-07,4.291534423828125e-06
252,2208,2120,0,8,3.695487976074219e-05,0.0012042522430419922,0.0,4.5299530029296875e-06
253,2208,2128,0,8,3.695487976074219e-05,0.0012085437774658203,0.0,4.291534423828125e-06
254,2208,2136,0,8,3.719329833984375e-05,0.0012128353118896484,2.384185791015625e-07,4.291534423828125e-06
255,2208,2144,0,8,3.743171691894531e-05,0.0012171268463134766,2.384185791015625e-07,4.291534423828125e-06
256,2208,2152,0,8,3.814697265625e-05,0.0012311935424804688,7.152557373046875e-07,1.4066696166992188e-05
257,2208,2160,0,8,3.838539123535156e-05,0.0012371540069580078,2.384185791015625e-07,5.9604644775390625e-06
258,2208,2168,0,8,3.8623809814453125e-05,0.0012423992156982422,2.384185791015625e-07,5.245208740234375e-06
259,2208,2176,0,8,3.886222839355469e-05,0.0012471675872802734,2.384185791015625e-07,4.76837158203125e-06
260,2208,2184,0,8,3.886222839355469e-05,0.0012516975402832031,0.0,4.5299530029296875e-06
261,2208,2192,0,8,3.910064697265625e-05,0.0012562274932861328,2.384185791015625e-07,4.5299530029296875e-06
262,2208,2200,0,8,3.933906555175781e-05,0.0012607574462890625,2.384185791015625e-07,4.5299530029296875e-06
263,2208,2208,0,8,3.9577484130859375e-05,0.0012652873992919922,2.384185791015625e-07,4.5299530029296875e-06
264,2208,2216,0,8,3.981590270996094e-05,0.0012698173522949219,2.384185791015625e-07,4.5299530029296875e-06
265,2208,2224,0,8,3.981590270996094e-05,0.00128936767578125,0.0,1.9550323486328125e-05
