Wiederholung,Speicher Liste gesamt,Speicher Array gesamt,Speicherveraenderung Liste,Speicherveraenderung Array,Gesamtlaufzeit Liste,Gesamtlaufzeit Array,Gesamtlaufzeitveraenderung Liste,Gesamtlaufzeitveraenderung Array
125,1064,1104,0,8,1.8835067749023438e-05,0.0005848407745361328,2.384185791015625e-07,4.5299530029296875e-06
126,1064,1112,0,8,1.9073486328125e-05,0.0005896091461181641,2.384185791015625e-07,4.76837158203125e-06
127,1240,1120,176,8,1.9311904907226562e-05,0.0005943775177001953,2.384185791015625e-07,4.76837158203125e-06
128,1240,1128,0,8,1.9311904907226562e-05,0.0005991458892822266,0.0,4.76837158203125e-06
129,1240,1136,0,8,1.9550323486328125e-05,0.0006036758422851562,2.384185791015625e-07,4.5299530029296875e-06
130,1240,1144,0,8,1.9550323486328125e-05,0.0006082057952880859,0.0,4.5299530029296875e-06
131,1240,1152,0,8,1.9788742065429688e-05,0.0006127357482910156,2.384185791015625e-07,4.5299530029296875e-06
132,1240,1160,0,8,2.002716064453125e-05,0.0006172657012939453,2.384185791015625e-07,4.5299530029296875e-06
133,1240,1168,0,8,2.0265579223632812e-05,0.000621795654296875,2.384185791015625e-07,4.5299530029296875e-06
134,1240,1176,0,8,2.0265579223632812e-05,0.0006260871887207031,0.0,4.291534423828125e-06
135,1240,1184,0,8,2.0265579223632812e-05,0.0006303787231445312,0.0,4.291534423828125e-06
136,1240,1192,0,8,2.0265579223632812e-05,0.0006501674652099609,0.0,1.9788742065429688e-05
137,1240,1200,0,8,2.0503997802734375e-05,0.0006856918334960938,2.384185791015625e-07,3.552436828613281e-05
138,1240,1208,0,8,2.0742416381835938e-05,0.0006916522979736328,2.384185791015625e-07,5.9604644775390625e-06
139,1240,1216,0,8,2.09808349609375e-05,0.0006968975067138672,2.384185791015625e-07,5.245208740234375e-06
140,1240,1224,0,8,2.1219253540039062e-05,0.0007011890411376953,2.384185791015625e-07,4.291534423828125e-06
141,1240,1232,0,8,2.1219253540039062e-05,0.0007054805755615234,0.0,4.291534423828125e-06
142,1240,1240,0,8,2.1696090698242188e-05,0.0007097721099853516,4.76837158203125e-07,4.291534423828125e-06
143,1240,1248,0,8,2.1696090698242188e-05,0.0007140636444091797,0.0,4.291534423828125e-06
144,1240,1256,0,8,2.1696090698242188e-05,0.0007185935974121094,0.0,4.5299530029296875e-06
145,1240,1264,0,8,2.1696090698242188e-05,0.0007228851318359375,0.0,4.291534423828125e-06
146,1240,1272,0,8,2.193450927734375e-05,0.0007274150848388672,2.384185791015625e-07,4.5299530029296875e-06
147,1240,1280,0,8,2.193450927734375e-05,0.0007317066192626953,0.0,4.291534423828125e-06
148,1240,1288,0,8,2.2172927856445312e-05,0.0007359981536865234,2.384185791015625e-07,4.291534423828125e-06
149,1440,1296,200,8,2.2649765014648438e-05,0.0007405281066894531,4.76837158203125e-07,4.5299530029296875e-06
150,1440,1304,0,8,2.288818359375e-05,0.0007450580596923828,2.384185791015625e-07,4.5299530029296875e-06
151,1440,1312,0,8,2.3126602172851562e-05,0.0007495880126953125,2.384185791015625e-07,4.5299530029296875e-06
152,1440,1320,0,8,2.3365020751953125e-05,0.0007541179656982422,2.384185791015625e-07,4.5299530029296875e-06
153,1440,1328,0,8,2.3365020751953125e-05,0.0007584095001220703,0.0,4.291534423828125e-06
154,1440,1336,0,8,2.3365020751953125e-05,0.000762939453125,0.0,4.5299530029296875e-06
155,1440,1344,0,8,2.3603439331054688e-05,0.0007674694061279297,2.384185791015625e-07,4.5299530029296875e-06
156,1440,1352,0,8,2.3603439331054688e-05,0.0007722377777099609,0.0,4.76837158203125e-06
157,1440,1360,0,8,2.384185791015625e-05,0.0007765293121337891,2.384185791015625e-07,4.291534423828125e-06
158,1440,1368,0,8,2.4080276489257812e-05,0.0007810592651367188,2.384185791015625e-07,4.5299530029296875e-06
159,1440,1376,0,8,2.4080276489257812e-05,0.0007853507995605469,0.0,4.291534423828125e-06
160,1440,1384,0,8,2.4318695068359375e-05,0.0007898807525634766,2.384185791015625e-07,4.5299530029296875e-06
161,1440,1392,0,8,2.4318695068359375e-05,0.0007941722869873047,0.0,4.291534423828125e-06
162,1440,1400,0,8,2.4557113647460938e-05,0.0007987022399902344,2.384185791015625e-07,4.5299530029296875e-06
163,1440,1408,0,8,2.47955322265625e-05,0.0008032321929931641,2.384185791015625e-07,4.5299530029296875e-06
164,1440,1416,0,8,2.5033950805664062e-05,0.0008077621459960938,2.384185791015625e-07,4.5299530029296875e-06
165,1440,1424,0,8,2.5033950805664062e-05,0.0008122920989990234,0.0,4.5299530029296875e-06
166,1440,1432,0,8,2.5510787963867188e-05,0.0008165836334228516,4.76837158203125e-07,4.291534423828125e-06
167,1440,1440,0,8,2.5987625122070312e-05,0.0008211135864257812,4.76837158203125e-07,4.5299530029296875e-06
168,1440,1448,0,8,2.5987625122070312e-05,0.0008254051208496094,0.0,4.291534423828125e-06
169,1440,1456,0,8,2.5987625122070312e-05,0.0008301734924316406,0.0,4.76837158203125e-06
170,1440,1464,0,8,2.6226043701171875e-05,0.0008347034454345703,2.384185791015625e-07,4.5299530029296875e-06
171,1440,1472,0,8,2.6464462280273438e-05,0.0008409023284912109,2.384185791015625e-07,6.198883056640625e-06
172,1440,1480,0,8,2.6464462280273438e-05,0.0008454322814941406,0.0,4.5299530029296875e-06
173,1440,1488,0,8,2.6464462280273438e-05,0.0008497238159179688,0.0,4.291534423828125e-06
174,1664,1496,224,8,2.6702880859375e-05,0.0008540153503417969,2.384185791015625e-07,4.291534423828125e-06
175,1664,1504,0,8,2.6941299438476562e-05,0.000858306884765625,2.384185791015625e-07,4.291534423828125e-06
176,1664,1512,0,8,2.7179718017578125e-05,0.0008625984191894531,2.384185791015625e-07,4.291534423828125e-06
177,1664,1520,0,8,2.7179718017578125e-05,0.0008671283721923828,0.0,4.5299530029296875e-06
178,1664,1528,0,8,2.7418136596679688e-05,0.0008714199066162109,2.384185791015625e-07,4.291534423828125e-06
179,1664,1536,0,8,2.765655517578125e-05,0.0008757114410400391,2.384185791015625e-07,4.291534423828125e-06
180,1664,1544,0,8,2.765655517578125e-05,0.0008800029754638672,0.0,4.291534423828125e-06
181,1664,1552,0,8,2.7894973754882812e-05,0.0008845329284667969,2.384185791015625e-07,4.5299530029296875e-06
182,1664,1560,0,8,2.8133392333984375e-05,0.000888824462890625,2.384185791015625e-07,4.291534423828125e-06
183,1664,1568,0,8,2.8133392333984375e-05,0.0008933544158935547,0.0,4.5299530029296875e-06
184,1664,1576,0,8,2.8133392333984375e-05,0.0008974075317382812,0.0,4.0531158447265625e-06
185,1664,1584,0,8,2.8371810913085938e-05,0.0009016990661621094,2.384185791015625e-07,4.291534423828125e-06
186,1664,1592,0,8,2.86102294921875e-05,0.0009059906005859375,2.384185791015625e-07,4.291534423828125e-06
187,1664,1600,0,8,2.86102294921875e-05,0.0009102821350097656,0.0,4.291534423828125e-06
188,1664,1608,0,8,2.9087066650390625e-05,0.0009145736694335938,4.76837158203125e-07,4.291534423828125e-06
189,1664,1616,0,8,2.9087066650390625e-05,0.0009186267852783203,0.0,4.0531158447265625e-06
190,1664,1624,0,8,2.9325485229492188e-05,0.00092315673828125,2.384185791015625e-07,4.5299530029296875e-06
191,1664,1632,0,8,2.9325485229492188e-05,0.0009272098541259766,0.0,4.0531158447265625e-06
192,1664,1640,0,8,2.956390380859375e-05,0.0009315013885498047,2.384185791015625e-07,4.291534423828125e-06
193,1664,1648,0,8,2.956390380859375e-05,0.0009355545043945312,0.0,4.0531158447265625e-06
194,1664,1656,0,8,2.9802322387695312e-05,0.0009398460388183594,2.384185791015625e-07,4.291534423828125e-06
195,1664,1664,0,8,2.9802322387695312e-05,0.0009441375732421875,0.0,4.291534423828125e-06
196,1664,1672,0,8,2.9802322387695312e-05,0.0009641647338867188,0.0,2.002716064453125e-05
197,1664,1680,0,8,3.0279159545898438e-05,0.0009684562683105469,4.76837158203125e-07,4.291534423828125e-06
198,1664,1688,0,8,3.0517578125e-05,0.000972747802734375,2.384185791015625e-07,4.291534423828125e-06
199,1664,1696,0,8,3.0517578125e-05,0.0009770393371582031,0.0,4.291534423828125e-06
200,1664,1704,0,8,3.0517578125e-05,0.0009818077087402344,0.0,4.76837158203125e-06
201,1664,1712,0,8,3.0517578125e-05,0.000986337661743164,0.0,4.5299530029296875e-06
202,1920,1720,256,8,3.075599670410156e-05,0.0009908676147460938,2.384185791015625e-07,4.5299530029296875e-06
203,1920,1728,0,8,3.0994415283203125e-05,0.000995635986328125,2.384185791015625e-07,4.76837158203125e-06
204,1920,1736,0,8,3.0994415283203125e-05,0.0010001659393310547,0.0,4.5299530029296875e-06
205,1920,1744,0,8,3.123283386230469e-05,0.0010044574737548828,2.384185791015625e-07,4.291534423828125e-06
206,1920,1752,0,8,3.123283386230469e-05,0.0010221004486083984,0.0,1.7642974853515625e-05
207,1920,1760,0,8,3.147125244140625e-05,0.0010263919830322266,2.384185791015625e-07,4.291534423828125e-06
208,1920,1768,0,8,3.147125244140625e-05,0.0010306835174560547,0.0,4.291534423828125e-06
209,1920,1776,0,8,3.147125244140625e-05,0.0010349750518798828,0.0,4.291534423828125e-06
210,1920,1784,0,8,3.147125244140625e-05,0.001039266586303711,0.0,4.291534423828125e-06
211,1920,1792,0,8,3.147125244140625e-05,0.0010433197021484375,0.0,4.0531158447265625e-06
212,1920,1800,0,8,3.170967102050781e-05,0.0010476112365722656,2.384185791015625e-07,4.291534423828125e-06
213,1920,1808,0,8,3.1948089599609375e-05,0.0010519027709960938,2.384185791015625e-07,4.291534423828125e-06
214,1920,1816,0,8,3.218650817871094e-05,0.0010561943054199219,2.384185791015625e-07,4.291534423828125e-06
215,1920,1824,0,8,3.218650817871094e-05,0.00106048583984375,0.0,4.291534423828125e-06
216,1920,1832,0,8,3.24249267578125e-05,0.0010650157928466797,2.384185791015625e-07,4.5299530029296875e-06
