Wiederholung,Speicher Liste gesamt,Speicher Array gesamt,Speicherveraenderung Liste,Speicherveraenderung Array,Gesamtlaufzeit Liste,Gesamtlaufzeit Array,Gesamtlaufzeitveraenderung Liste,Gesamtlaufzeitveraenderung Array
1,88,112,32,8,4.76837158203125e-07,1.7881393432617188e-05,4.76837158203125e-07,1.7881393432617188e-05
2,88,120,0,8,7.152557373046875e-07,2.5033950805664062e-05,2.384185791015625e-07,7.152557373046875e-06
3,88,128,0,8,7.152557373046875e-07,3.075599670410156e-05,0.0,5.7220458984375e-06
4,88,136,0,8,9.5367431640625e-07,3.5762786865234375e-05,2.384185791015625e-07,5.0067901611328125e-06
5,120,144,32,8,1.1920928955078125e-06,4.100799560546875e-05,2.384185791015625e-07,5.245208740234375e-06
6,120,152,0,8,1.430511474609375e-06,4.601478576660156e-05,2.384185791015625e-07,5.0067901611328125e-06
7,120,160,0,8,1.430511474609375e-06,5.054473876953125e-05,0.0,4.5299530029296875e-06
8,120,168,0,8,1.430511474609375e-06,5.4836273193359375e-05,0.0,4.291534423828125e-06
9,184,176,64,8,1.430511474609375e-06,5.91278076171875e-05,0.0,4.291534423828125e-06
10,184,184,0,8,1.430511474609375e-06,6.365776062011719e-05,0.0,4.5299530029296875e-06
11,184,192,0,8,1.6689300537109375e-06,6.794929504394531e-05,2.384185791015625e-07,4.291534423828125e-06
12,184,200,0,8,1.9073486328125e-06,7.2479248046875e-05,2.384185791015625e-07,4.5299530029296875e-06
13,184,208,0,8,2.1457672119140625e-06,7.677078247070312e-05,2.384185791015625e-07,4.291534423828125e-06
14,184,216,0,8,2.384185791015625e-06,8.7738037109375e-05,2.384185791015625e-07,1.0967254638671875e-05
15,184,224,0,8,2.6226043701171875e-06,9.34600830078125e-05,2.384185791015625e-07,5.7220458984375e-06
16,184,232,0,8,2.6226043701171875e-06,9.799003601074219e-05,0.0,4.5299530029296875e-06
17,256,240,72,8,2.86102294921875e-06,0.00010275840759277344,2.384185791015625e-07,4.76837158203125e-06
18,256,248,0,8,2.86102294921875e-06,0.00010728836059570312,0.0,4.5299530029296875e-06
19,256,256,0,8,3.0994415283203125e-06,0.00011181831359863281,2.384185791015625e-07,4.5299530029296875e-06
20,256,264,0,8,3.337860107421875e-06,0.0001163482666015625,2.384185791015625e-07,4.5299530029296875e-06
21,256,272,0,8,3.5762786865234375e-06,0.00012111663818359375,2.384185791015625e-07,4.76837158203125e-06
22,256,280,0,8,3.5762786865234375e-06,0.00012564659118652344,0.0,4.5299530029296875e-06
23,256,288,0,8,3.814697265625e-06,0.00012993812561035156,2.384185791015625e-07,4.291534423828125e-06
24,256,296,0,8,4.0531158447265625e-06,0.0001347064971923828,2.384185791015625e-07,4.76837158203125e-06
25,256,304,0,8,4.0531158447265625e-06,0.00013971328735351562,0.0,5.0067901611328125e-06
26,336,312,80,8,4.291534423828125e-06,0.00014400482177734375,2.384185791015625e-07,4.291534423828125e-06
27,336,320,0,8,4.291534423828125e-06,0.00014829635620117188,0.0,4.291534423828125e-06
28,336,328,0,8,4.76837158203125e-06,0.00015282630920410156,4.76837158203125e-07,4.5299530029296875e-06
29,336,336,0,8,5.0067901611328125e-06,0.0001571178436279297,2.384185791015625e-07,4.291534423828125e-06
30,336,344,0,8,5.0067901611328125e-06,0.0001614093780517578,0.0,4.291534423828125e-06
31,336,352,0,8,5.0067901611328125e-06,0.00016617774963378906,0.0,4.76837158203125e-06
32,336,360,0,8,5.0067901611328125e-06,0.00017070770263671875,0.0,4.5299530029296875e-06
33,336,368,0,8,5.245208740234375e-06,0.00017523765563964844,2.384185791015625e-07,4.5299530029296875e-06
34,336,376,0,8,5.245208740234375e-06,0.00017976760864257812,0.0,4.5299530029296875e-06
35,336,384,0,8,5.4836273193359375e-06,0.0001842975616455078,2.384185791015625e-07,4.5299530029296875e-06
36,424,392,88,8,5.7220458984375e-06,0.0001888275146484375,2.384185791015625e-07,4.5299530029296875e-06
37,424,400,0,8,5.9604644775390625e-06,0.0001933574676513672,2.384185791015625e-07,4.5299530029296875e-06
38,424,408,0,8,5.9604644775390625e-06,0.0001976490020751953,0.0,4.291534423828125e-06
39,424,416,0,8,5.9604644775390625e-06,0.000202178955078125,0.0,4.5299530029296875e-06
40,424,424,0,8,5.9604644775390625e-06,0.00020647048950195312,0.0,4.291534423828125e-06
41,424,432,0,8,6.198883056640625e-06,0.0002110004425048828,2.384185791015625e-07,4.5299530029296875e-06
42,424,440,0,8,6.4373016357421875e-06,0.0002155303955078125,2.384185791015625e-07,4.5299530029296875e-06
43,424,448,0,8,6.67572021484375e-06,0.00021982192993164062,2.384185791015625e-07,4.291534423828125e-06
44,424,456,0,8,6.67572021484375e-06,0.00022411346435546875,0.0,4.291534423828125e-06
45,424,464,0,8,6.9141387939453125e-06,0.00022840499877929688,2.384185791015625e-07,4.291534423828125e-06
46,424,472,0,8,7.152557373046875e-06,0.000232696533203125,2.384185791015625e-07,4.291534423828125e-06
47,520,480,96,8,7.3909759521484375e-06,0.00023698806762695312,2.384185791015625e-07,4.291534423828125e-06
48,520,488,0,8,7.3909759521484375e-06,0.0002410411834716797,0.0,4.0531158447265625e-06
49,520,496,0,8,7.62939453125e-06,0.0002453327178955078,2.384185791015625e-07,4.291534423828125e-06
50,520,504,0,8,7.867813110351562e-06,0.00024962425231933594,2.384185791015625e-07,4.291534423828125e-06
51,520,512,0,8,7.867813110351562e-06,0.00025391578674316406,0.0,4.291534423828125e-06
52,520,520,0,8,7.867813110351562e-06,0.0002579689025878906,0.0,4.0531158447265625e-06
53,520,528,0,8,7.867813110351562e-06,0.0002620220184326172,0.0,4.0531158447265625e-06
54,520,536,0,8,7.867813110351562e-06,0.0002663135528564453,0.0,4.291534423828125e-06
55,520,544,0,8,8.106231689453125e-06,0.000270843505859375,2.384185791015625e-07,4.5299530029296875e-06
56,520,552,0,8,8.106231689453125e-06,0.0002753734588623047,0.0,4.5299530029296875e-06
57,520,560,0,8,8.344650268554688e-06,0.00028014183044433594,2.384185791015625e-07,4.76837158203125e-06
58,520,568,0,8,8.58306884765625e-06,0.0002846717834472656,2.384185791015625e-07,4.5299530029296875e-06
59,632,576,112,8,9.059906005859375e-06,0.0002892017364501953,4.76837158203125e-07,4.5299530029296875e-06
60,632,584,0,8,9.298324584960938e-06,0.000293731689453125,2.384185791015625e-07,4.5299530029296875e-06
61,632,592,0,8,9.298324584960938e-06,0.0002980232238769531,0.0,4.291534423828125e-06
62,632,600,0,8,9.298324584960938e-06,0.0003027915954589844,0.0,4.76837158203125e-06
63,632,608,0,8,9.5367431640625e-06,0.0003077983856201172,2.384185791015625e-07,5.0067901611328125e-06
64,632,616,0,8,9.5367431640625e-06,0.0003123283386230469,0.0,4.5299530029296875e-06
65,632,624,0,8,9.775161743164062e-06,0.000316619873046875,2.384185791015625e-07,4.291534423828125e-06
66,632,632,0,8,1.0013580322265625e-05,0.0003209114074707031,2.384185791015625e-07,4.291534423828125e-06
67,632,640,0,8,1.0013580322265625e-05,0.00032520294189453125,0.0,4.291534423828125e-06
68,632,648,0,8,1.0251998901367188e-05,0.0003294944763183594,2.384185791015625e-07,4.291534423828125e-06
69,632,656,0,8,1.049041748046875e-05,0.0003337860107421875,2.384185791015625e-07,4.291534423828125e-06
70,632,664,0,8,1.0728836059570312e-05,0.0003380775451660156,2.384185791015625e-07,4.291534423828125e-06
71,632,672,0,8,1.0728836059570312e-05,0.00034236907958984375,0.0,4.291534423828125e-06
72,632,680,0,8,1.0967254638671875e-05,0.0003466606140136719,2.384185791015625e-07,4.291534423828125e-06
73,760,688,128,8,1.1205673217773438e-05,0.0003509521484375,2.384185791015625e-07,4.291534423828125e-06
74,760,696,0,8,1.1205673217773438e-05,0.0003552436828613281,0.0,4.291534423828125e-06
75,760,704,0,8,1.1444091796875e-05,0.00035953521728515625,2.384185791015625e-07,4.291534423828125e-06
76,760,712,0,8,1.1444091796875e-05,0.0003635883331298828,0.0,4.0531158447265625e-06
77,760,720,0,8,1.1682510375976562e-05,0.0003681182861328125,2.384185791015625e-07,4.5299530029296875e-06
78,760,728,0,8,1.1920928955078125e-05,0.0003724098205566406,2.384185791015625e-07,4.291534423828125e-06
79,760,736,0,8,1.1920928955078125e-05,0.00037670135498046875,0.0,4.291534423828125e-06
80,760,744,0,8,1.1920928955078125e-05,0.00038123130798339844,0.0,4.5299530029296875e-06
81,760,752,0,8,1.1920928955078125e-05,0.0003859996795654297,0.0,4.76837158203125e-06
82,760,760,0,8,1.2159347534179688e-05,0.0003902912139892578,2.384185791015625e-07,4.291534423828125e-06
83,760,768,0,8,1.239776611328125e-05,0.00039458274841308594,2.384185791015625e-07,4.291534423828125e-06
84,760,776,0,8,1.239776611328125e-05,0.00039887428283691406,0.0,4.291534423828125e-06
85,760,784,0,8,1.239776611328125e-05,0.0004031658172607422,0.0,4.291534423828125e-06
86,760,792,0,8,1.2636184692382812e-05,0.0004074573516845703,2.384185791015625e-07,4.291534423828125e-06
87,760,800,0,8,1.2874603271484375e-05,0.0004150867462158203,2.384185791015625e-07,7.62939453125e-06
88,760,808,0,8,1.2874603271484375e-05,0.00041985511779785156,0.0,4.76837158203125e-06
89,904,816,144,8,1.3113021850585938e-05,0.00042438507080078125,2.384185791015625e-07,4.5299530029296875e-06
90,904,824,0,8,1.3113021850585938e-05,0.00042891502380371094,0.0,4.5299530029296875e-06
91,904,832,0,8,1.33514404296875e-05,0.00043320655822753906,2.384185791015625e-07,4.291534423828125e-06
92,904,840,0,8,1.33514404296875e-05,0.00043773651123046875,0.0,4.5299530029296875e-06
93,904,848,0,8,1.33514404296875e-05,0.0004420280456542969,0.0,4.291534423828125e-06
94,904,856,0,8,1.33514404296875e-05,0.000446319580078125,0.0,4.291534423828125e-06
95,904,864,0,8,1.3828277587890625e-05,0.0004508495330810547,4.76837158203125e-07,4.5299530029296875e-06
96,904,872,0,8,1.3828277587890625e-05,0.0004553794860839844,0.0,4.5299530029296875e-06
97,904,880,0,8,1.4066696166992188e-05,0.0004603862762451172,2.384185791015625e-07,5.0067901611328125e-06
98,904,888,0,8,1.4066696166992188e-05,0.00046443939208984375,0.0,4.0531158447265625e-06
99,904,896,0,8,1.4066696166992188e-05,0.000469207763671875,0.0,4.76837158203125e-06
100,904,904,0,8,1.4066696166992188e-05,0.0004737377166748047,0.0,4.5299530029296875e-06
101,904,912,0,8,1.4066696166992188e-05,0.0004780292510986328,0.0,4.291534423828125e-06
102,904,920,0,8,1.4066696166992188e-05,0.00048232078552246094,0.0,4.291534423828125e-06
103,904,928,0,8,1.430511474609375e-05,0.0004930496215820312,2.384185791015625e-07,1.0728836059570312e-05
104,904,936,0,8,1.4543533325195312e-05,0.0004987716674804688,2.384185791015625e-07,5.7220458984375e-06
105,904,944,0,8,1.4543533325195312e-05,0.0005037784576416016,0.0,5.0067901611328125e-06
106,904,952,0,8,1.4781951904296875e-05,0.0005085468292236328,2.384185791015625e-07,4.76837158203125e-06
107,1064,960,160,8,1.52587890625e-05,0.0005133152008056641,4.76837158203125e-07,4.76837158203125e-06
108,1064,968,0,8,1.52587890625e-05,0.0005178451538085938,0.0,4.5299530029296875e-06
109,1064,976,0,8,1.52587890625e-05,0.0005223751068115234,0.0,4.5299530029296875e-06
110,1064,984,0,8,1.5497207641601562e-05,0.0005266666412353516,2.384185791015625e-07,4.291534423828125e-06
111,1064,992,0,8,1.5735626220703125e-05,0.0005309581756591797,2.384185791015625e-07,4.291534423828125e-06
112,1064,1000,0,8,1.5735626220703125e-05,0.0005352497100830078,0.0,4.291534423828125e-06
113,1064,1008,0,8,1.5735626220703125e-05,0.0005393028259277344,0.0,4.0531158447265625e-06
114,1064,1016,0,8,1.5974044799804688e-05,0.0005438327789306641,2.384185791015625e-07,4.5299530029296875e-06
115,1064,1024,0,8,1.5974044799804688e-05,0.0005481243133544922,0.0,4.291534423828125e-06
116,1064,1032,0,8,1.5974044799804688e-05,0.0005524158477783203,0.0,4.291534423828125e-06
117,1064,1040,0,8,1.621246337890625e-05,0.0005567073822021484,2.384185791015625e-07,4.291534423828125e-06
118,1064,1048,0,8,1.6450881958007812e-05,0.0005609989166259766,2.384185791015625e-07,4.291534423828125e-06
119,1064,1056,0,8,1.6450881958007812e-05,0.0005650520324707031,0.0,4.0531158447265625e-06
