Wiederholung,Speicher Liste gesamt,Speicher Array gesamt,Speicherveraenderung Liste,Speicherveraenderung Array,Gesamtlaufzeit Liste,Gesamtlaufzeit Array,Gesamtlaufzeitveraenderung Liste,Gesamtlaufzeitveraenderung Array
1,88,112,32,8,4.76837158203125e-07,1.621246337890625e-05,4.76837158203125e-07,1.621246337890625e-05
2,88,120,0,8,7.152557373046875e-07,2.288818359375e-05,2.384185791015625e-07,6.67572021484375e-06
3,88,128,0,8,1.1920928955078125e-06,2.8133392333984375e-05,4.76837158203125e-07,5.245208740234375e-06
4,88,136,0,8,1.1920928955078125e-06,3.314018249511719e-05,0.0,5.0067901611328125e-06
5,120,144,32,8,1.1920928955078125e-06,3.8623809814453125e-05,0.0,5.4836273193359375e-06
6,120,152,0,8,1.1920928955078125e-06,4.315376281738281e-05,0.0,4.5299530029296875e-06
7,120,160,0,8,1.1920928955078125e-06,4.76837158203125e-05,0.0,4.5299530029296875e-06
8,120,168,0,8,1.1920928955078125e-06,5.1975250244140625e-05,0.0,4.291534423828125e-06
9,184,176,64,8,1.6689300537109375e-06,5.650520324707031e-05,4.76837158203125e-07,4.5299530029296875e-06
10,184,184,0,8,1.9073486328125e-06,6.103515625e-05,2.384185791015625e-07,4.5299530029296875e-06
11,184,192,0,8,1.9073486328125e-06,6.556510925292969e-05,0.0,4.5299530029296875e-06
12,184,200,0,8,1.9073486328125e-06,6.985664367675781e-05,0.0,4.291534423828125e-06
13,184,208,0,8,2.1457672119140625e-06,7.43865966796875e-05,2.384185791015625e-07,4.5299530029296875e-06
14,184,216,0,8,2.1457672119140625e-06,7.843971252441406e-05,0.0,4.0531158447265625e-06
15,184,224,0,8,2.1457672119140625e-06,8.273124694824219e-05,0.0,4.291534423828125e-06
16,184,232,0,8,2.6226043701171875e-06,8.702278137207031e-05,4.76837158203125e-07,4.291534423828125e-06
17,256,240,72,8,3.0994415283203125e-06,9.1552734375e-05,4.76837158203125e-07,4.5299530029296875e-06
18,256,248,0,8,3.337860107421875e-06,9.584426879882812e-05,2.384185791015625e-07,4.291534423828125e-06
19,256,256,0,8,3.337860107421875e-06,0.00010013580322265625,0.0,4.291534423828125e-06
20,256,264,0,8,3.5762786865234375e-06,0.00010466575622558594,2.384185791015625e-07,4.5299530029296875e-06
21,256,272,0,8,3.814697265625e-06,0.00010919570922851562,2.384185791015625e-07,4.5299530029296875e-06
22,256,280,0,8,4.0531158447265625e-06,0.00011372566223144531,2.384185791015625e-07,4.5299530029296875e-06
23,256,288,0,8,4.291534423828125e-06,0.00011801719665527344,2.384185791015625e-07,4.291534423828125e-06
24,256,296,0,8,4.5299530029296875e-06,0.00012254714965820312,2.384185791015625e-07,4.5299530029296875e-06
25,256,304,0,8,4.76837158203125e-06,0.00012731552124023438,2.384185791015625e-07,4.76837158203125e-06
26,336,312,80,8,5.0067901611328125e-06,0.00013184547424316406,2.384185791015625e-07,4.5299530029296875e-06
27,336,320,0,8,5.0067901611328125e-06,0.00013637542724609375,0.0,4.5299530029296875e-06
28,336,328,0,8,5.0067901611328125e-06,0.00014066696166992188,0.0,4.291534423828125e-06
29,336,336,0,8,5.0067901611328125e-06,0.00014519691467285156,0.0,4.5299530029296875e-06
30,336,344,0,8,5.245208740234375e-06,0.0001499652862548828,2.384185791015625e-07,4.76837158203125e-06
31,336,352,0,8,5.245208740234375e-06,0.0001544952392578125,0.0,4.5299530029296875e-06
32,336,360,0,8,5.245208740234375e-06,0.0001590251922607422,0.0,4.5299530029296875e-06
33,336,368,0,8,5.4836273193359375e-06,0.0001633167266845703,2.384185791015625e-07,4.291534423828125e-06
34,336,376,0,8,5.7220458984375e-06,0.0001678466796875,2.384185791015625e-07,4.5299530029296875e-06
35,336,384,0,8,5.7220458984375e-06,0.00017261505126953125,0.0,4.76837158203125e-06
36,424,392,88,8,5.9604644775390625e-06,0.00017690658569335938,2.384185791015625e-07,4.291534423828125e-06
37,424,400,0,8,5.9604644775390625e-06,0.00018143653869628906,0.0,4.5299530029296875e-06
38,424,408,0,8,6.198883056640625e-06,0.00018596649169921875,2.384185791015625e-07,4.5299530029296875e-06
39,424,416,0,8,6.4373016357421875e-06,0.00019049644470214844,2.384185791015625e-07,4.5299530029296875e-06
40,424,424,0,8,6.4373016357421875e-06,0.00019478797912597656,0.0,4.291534423828125e-06
41,424,432,0,8,6.4373016357421875e-06,0.00019931793212890625,0.0,4.5299530029296875e-06
42,424,440,0,8,6.67572021484375e-06,0.00021076202392578125,2.384185791015625e-07,1.1444091796875e-05
43,424,448,0,8,6.67572021484375e-06,0.0002167224884033203,0.0,5.9604644775390625e-06
44,424,456,0,8,6.67572021484375e-06,0.00022172927856445312,0.0,5.0067901611328125e-06
45,424,464,0,8,6.9141387939453125e-06,0.00022649765014648438,2.384185791015625e-07,4.76837158203125e-06
46,424,472,0,8,7.152557373046875e-06,0.0002307891845703125,2.384185791015625e-07,4.291534423828125e-06
47,520,480,96,8,7.3909759521484375e-06,0.0002353191375732422,2.384185791015625e-07,4.5299530029296875e-06
48,520,488,0,8,7.3909759521484375e-06,0.0002396106719970703,0.0,4.291534423828125e-06
49,520,496,0,8,7.3909759521484375e-06,0.000244140625,0.0,4.5299530029296875e-06
50,520,504,0,8,7.3909759521484375e-06,0.0002486705780029297,0.0,4.5299530029296875e-06
51,520,512,0,8,7.62939453125e-06,0.0002529621124267578,2.384185791015625e-07,4.291534423828125e-06
52,520,520,0,8,7.867813110351562e-06,0.00025725364685058594,2.384185791015625e-07,4.291534423828125e-06
53,520,528,0,8,7.867813110351562e-06,0.0002617835998535156,0.0,4.5299530029296875e-06
54,520,536,0,8,7.867813110351562e-06,0.00026607513427734375,0.0,4.291534423828125e-06
55,520,544,0,8,8.106231689453125e-06,0.0002703666687011719,2.384185791015625e-07,4.291534423828125e-06
56,520,552,0,8,8.344650268554688e-06,0.00027489662170410156,2.384185791015625e-07,4.5299530029296875e-06
57,520,560,0,8,8.58306884765625e-06,0.0002796649932861328,2.384185791015625e-07,4.76837158203125e-06
58,520,568,0,8,8.58306884765625e-06,0.00028443336486816406,0.0,4.76837158203125e-06
59,632,576,112,8,9.298324584960938e-06,0.0002892017364501953,7.152557373046875e-07,4.76837158203125e-06
60,632,584,0,8,9.5367431640625e-06,0.00029397010803222656,2.384185791015625e-07,4.76837158203125e-06
61,632,592,0,8,9.5367431640625e-06,0.0002987384796142578,0.0,4.76837158203125e-06
62,632,600,0,8,9.5367431640625e-06,0.00030350685119628906,0.0,4.76837158203125e-06
63,632,608,0,8,9.5367431640625e-06,0.00030803680419921875,0.0,4.5299530029296875e-06
64,632,616,0,8,9.775161743164062e-06,0.00031256675720214844,2.384185791015625e-07,4.5299530029296875e-06
65,632,624,0,8,9.775161743164062e-06,0.00031685829162597656,0.0,4.291534423828125e-06
66,632,632,0,8,9.775161743164062e-06,0.0003211498260498047,0.0,4.291534423828125e-06
67,632,640,0,8,9.775161743164062e-06,0.0003256797790527344,0.0,4.5299530029296875e-06
68,632,648,0,8,1.0013580322265625e-05,0.0003299713134765625,2.384185791015625e-07,4.291534423828125e-06
69,632,656,0,8,1.0251998901367188e-05,0.0003342628479003906,2.384185791015625e-07,4.291534423828125e-06
70,632,664,0,8,1.0251998901367188e-05,0.00033855438232421875,0.0,4.291534423828125e-06
